Id,CustomerId,Dauer,Transaktionsvolumen,Vertriebsweg,Reklamation,Kreditrating,Geschlecht,Alter,Versicherungstyp,Versicherungssumme,Gehalt,Wechsel
322,15694408,kurz,gering,digital,vorgefallen,749,Male,40.0,1,13929041,18285542,kein Wechsel
3592,15628886,durchschnittlich,gering,digital,nicht vorgefallen,677,Male,56.0,5,12395997,6059072,Wechsel
5473,15596863,lang,gering,digital,nicht vorgefallen,787,Female,38.0,3,15837323,2822835,kein Wechsel
807,15798906,kurz,mittel,digital,nicht vorgefallen,628,Male,69.0,5,0,1819646,kein Wechsel
6164,15608109,lang,mittel,analog,nicht vorgefallen,710,Male,58.0,7,1701130,1049464,kein Wechsel
7558,15642098,durchschnittlich,mittel,digital,vorgefallen,622,Female,36.0,0,1089600,1111803,Wechsel
1107,15660316,lang,gering,analog,vorgefallen,420,Female,34.0,1,1355499,14947113,Wechsel
3726,15608344,lang,hoch,digital,vorgefallen,749,Female,29.0,7,13705905,10297572,Wechsel
1114,15626147,kurz,gering,analog,vorgefallen,608,Female,62.0,8,1449765,17583603,Wechsel
4734,15591740,kurz,mittel,digital,nicht vorgefallen,590,Female,54.0,4,0,9382049,Wechsel
4492,15773260,kurz,gering,digital,vorgefallen,590,Female,32.0,0,12776324,10071754,kein Wechsel
279,15782210,kurz,gering,digital,vorgefallen,714,Male,46.0,1,0,15216779,Wechsel
8484,15601012,kurz,gering,digital,vorgefallen,802,Female,60.0,3,9288706,3947363,Wechsel
8431,15586752,lang,gering,digital,nicht vorgefallen,628,Male,33.0,8,15214389,3217403,kein Wechsel
6803,15594515,kurz,mittel,analog,vorgefallen,568,Female,44.0,7,0,6237067,Wechsel
4543,15692929,lang,mittel,analog,nicht vorgefallen,791,Female,42.0,10,11365741,13994668,kein Wechsel
2120,15651554,lang,gering,digital,nicht vorgefallen,618,Female,54.0,4,11844921,13357329,Wechsel
9600,15570533,lang,gering,analog,nicht vorgefallen,621,Female,55.0,7,13103376,7568559,Wechsel
7259,15718921,durchschnittlich,gering,digital,nicht vorgefallen,625,Male,32.0,7,10695728,13479402,kein Wechsel
3808,15698117,lang,gering,analog,nicht vorgefallen,701,Male,41.0,0,15084494,12762336,kein Wechsel
1095,15689081,kurz,gering,digital,vorgefallen,692,Male,29.0,4,0,7675599,Wechsel
6904,15627185,lang,mittel,digital,vorgefallen,744,Male,29.0,6,12373704,14155804,kein Wechsel
3008,15665416,kurz,gering,analog,nicht vorgefallen,779,Male,62.0,10,11909655,11697789,kein Wechsel
5347,15662426,durchschnittlich,gering,analog,nicht vorgefallen,649,Male,32.0,1,0,9116719,Wechsel
8253,15746515,kurz,hoch,digital,nicht vorgefallen,750,Male,36.0,7,13649292,2650029,Wechsel
5011,15609011,durchschnittlich,gering,digital,vorgefallen,480,Male,47.0,8,7540833,2588789,Wechsel
1113,15648800,lang,gering,digital,vorgefallen,731,Female,21.0,8,13231206,10666346,Wechsel
9373,15807457,durchschnittlich,mittel,digital,vorgefallen,641,Female,36.0,1,0,10202139,kein Wechsel
6238,15589437,kurz,gering,digital,nicht vorgefallen,466,Male,26.0,3,15681571,13747609,kein Wechsel
4243,15622518,kurz,gering,digital,nicht vorgefallen,768,Female,26.0,5,5111626,7045479,Wechsel
2689,15636999,kurz,gering,analog,nicht vorgefallen,414,Male,38.0,8,0,7766112,Wechsel
9003,15792720,kurz,gering,analog,vorgefallen,676,Male,33.0,6,17149078,7909964,kein Wechsel
7304,15764444,lang,mittel,digital,nicht vorgefallen,679,Male,58.0,8,12585053,8700817,kein Wechsel
9069,15777459,durchschnittlich,mittel,digital,nicht vorgefallen,619,Female,32.0,4,17540613,17279243,Wechsel
1166,15633419,lang,mittel,digital,vorgefallen,622,Female,28.0,1,14312463,817238,kein Wechsel
5056,15690958,lang,gering,analog,nicht vorgefallen,767,Male,23.0,2,13954282,2803828,kein Wechsel
2667,15591577,kurz,gering,digital,nicht vorgefallen,584,Male,35.0,3,14631158,10544347,kein Wechsel
2239,15648577,kurz,gering,digital,nicht vorgefallen,493,Female,31.0,3,0,17657028,Wechsel
499,15677020,kurz,gering,analog,nicht vorgefallen,570,Female,58.0,8,0,11650392,Wechsel
5299,15792989,kurz,gering,digital,nicht vorgefallen,543,Female,71.0,1,10430877,2565004,kein Wechsel
2185,15730397,durchschnittlich,gering,digital,nicht vorgefallen,739,Male,40.0,1,10968161,1933213,kein Wechsel
2271,15703588,lang,mittel,digital,vorgefallen,665,Male,25.0,5,15361183,3532165,kein Wechsel
7358,15797767,kurz,gering,analog,nicht vorgefallen,600,Female,49.0,6,0,14808788,Wechsel
7515,15764841,kurz,gering,digital,nicht vorgefallen,623,Female,35.0,0,13055724,4788071,kein Wechsel
7175,15638983,kurz,gering,analog,vorgefallen,684,Female,38.0,5,1331894,12738806,kein Wechsel
355,15739438,kurz,mittel,digital,vorgefallen,539,Male,30.0,0,0,16097966,kein Wechsel
1285,15658532,durchschnittlich,gering,digital,nicht vorgefallen,520,Female,63.0,5,16227832,3476533,kein Wechsel
7048,15757467,durchschnittlich,mittel,digital,nicht vorgefallen,563,Male,57.0,6,0,3929748,kein Wechsel
6044,15734588,kurz,mittel,digital,nicht vorgefallen,684,Male,46.0,0,0,3637697,kein Wechsel
8843,15616270,durchschnittlich,gering,analog,nicht vorgefallen,620,Male,42.0,4,10692091,11974708,kein Wechsel
2528,15654106,kurz,mittel,analog,nicht vorgefallen,604,Male,26.0,8,14954252,19791152,kein Wechsel
7426,15790630,kurz,gering,analog,vorgefallen,619,Female,48.0,4,0,1809496,Wechsel
8108,15655232,lang,mittel,digital,nicht vorgefallen,437,Male,35.0,6,12680334,1611334,Wechsel
555,15775318,durchschnittlich,hoch,analog,nicht vorgefallen,590,Female,51.0,3,15496299,19193227,Wechsel
4901,15575935,kurz,mittel,analog,nicht vorgefallen,673,Male,59.0,0,17805806,2106371,kein Wechsel
7507,15642001,lang,gering,digital,vorgefallen,576,Male,44.0,9,11953052,11905668,Wechsel
2981,15711218,lang,mittel,digital,vorgefallen,616,Male,39.0,2,12170432,555563,kein Wechsel
1641,15754177,durchschnittlich,mittel,analog,vorgefallen,712,Male,53.0,2,11106101,2654217,kein Wechsel
8554,15699095,kurz,gering,digital,nicht vorgefallen,603,Female,24.0,3,0,19882603,Wechsel
3365,15764431,durchschnittlich,sehr hoch,digital,nicht vorgefallen,671,Female,34.0,5,13092902,2823825,Wechsel
6931,15808930,kurz,gering,digital,vorgefallen,531,Female,37.0,1,0,460697,kein Wechsel
458,15707362,lang,gering,analog,nicht vorgefallen,514,Male,43.0,1,9555631,19927398,kein Wechsel
3523,15766746,kurz,gering,digital,vorgefallen,835,Male,35.0,6,12712007,2870769,kein Wechsel
534,15567832,kurz,gering,digital,vorgefallen,550,Female,40.0,7,11435495,5401893,kein Wechsel
6547,15608760,kurz,gering,digital,nicht vorgefallen,656,Female,30.0,4,743232,2292908,kein Wechsel
3090,15779581,durchschnittlich,mittel,analog,nicht vorgefallen,734,Female,43.0,3,5585333,9481185,Wechsel
8872,15626475,kurz,mittel,digital,nicht vorgefallen,685,Male,30.0,2,0,14088932,kein Wechsel
1305,15800434,lang,gering,analog,vorgefallen,811,Male,52.0,10,769154,14635981,Wechsel
296,15774510,kurz,gering,digital,nicht vorgefallen,714,Female,31.0,4,12516926,10663689,kein Wechsel
924,15658485,kurz,gering,digital,nicht vorgefallen,785,Female,34.0,9,7030248,6860036,kein Wechsel
9162,15606097,lang,gering,digital,nicht vorgefallen,665,Male,63.0,7,10446958,2516536,Wechsel
8290,15731267,kurz,gering,digital,vorgefallen,797,Male,37.0,4,752637,8580177,kein Wechsel
1021,15717164,durchschnittlich,mittel,digital,nicht vorgefallen,485,Male,32.0,6,10223801,19401012,kein Wechsel
8851,15590828,lang,gering,digital,vorgefallen,782,Male,42.0,7,12642838,398301,kein Wechsel
5899,15793901,kurz,mittel,analog,vorgefallen,639,Female,27.0,2,0,12524418,kein Wechsel
5743,15571476,durchschnittlich,gering,analog,vorgefallen,635,Male,38.0,0,10325714,15834463,kein Wechsel
2518,15759436,kurz,hoch,digital,nicht vorgefallen,758,Female,50.0,2,9581376,6794409,Wechsel
2616,15658360,durchschnittlich,mittel,analog,vorgefallen,762,Male,35.0,9,12292942,14982204,kein Wechsel
9702,15687828,durchschnittlich,gering,digital,nicht vorgefallen,644,Female,31.0,5,860063,7392295,kein Wechsel
7808,15649033,lang,mittel,digital,vorgefallen,603,Female,55.0,7,12772325,13946911,Wechsel
3608,15601873,kurz,gering,digital,vorgefallen,677,Female,36.0,7,0,4731875,kein Wechsel
4497,15758901,durchschnittlich,gering,digital,vorgefallen,713,Female,47.0,1,0,10782508,Wechsel
7504,15587038,durchschnittlich,gering,digital,nicht vorgefallen,654,Female,32.0,2,0,5197292,kein Wechsel
6992,15808175,kurz,gering,digital,vorgefallen,557,Female,39.0,7,4957273,11528799,Wechsel
603,15592387,kurz,gering,digital,vorgefallen,566,Male,30.0,5,0,5492651,Wechsel
3026,15722758,kurz,mittel,analog,vorgefallen,585,Male,40.0,7,0,14615698,kein Wechsel
1838,15758813,lang,mittel,analog,vorgefallen,350,Male,39.0,0,1097332,12360211,Wechsel
7213,15623210,lang,hoch,analog,vorgefallen,484,Female,55.0,8,14934958,13751992,Wechsel
7724,15673591,kurz,sehr hoch,analog,nicht vorgefallen,842,Male,44.0,3,14125218,12852116,Wechsel
5563,15724684,durchschnittlich,gering,digital,vorgefallen,610,Male,46.0,5,918978,5439428,kein Wechsel
3938,15723717,lang,gering,analog,vorgefallen,483,Male,41.0,1,11833444,16314799,Wechsel
3574,15683375,kurz,gering,digital,nicht vorgefallen,541,Female,32.0,4,0,11495142,kein Wechsel
8767,15585466,kurz,mittel,digital,vorgefallen,552,Male,29.0,10,0,1218683,kein Wechsel
1973,15635728,kurz,mittel,analog,vorgefallen,693,Male,41.0,4,0,15638147,kein Wechsel
6812,15605059,lang,gering,digital,vorgefallen,576,Male,63.0,3,14884356,6941413,Wechsel
8004,15645815,kurz,mittel,digital,nicht vorgefallen,615,Male,45.0,5,0,16488664,kein Wechsel
3908,15599004,durchschnittlich,gering,digital,nicht vorgefallen,655,Male,37.0,1,0,10604097,kein Wechsel
3391,15780411,kurz,mittel,analog,vorgefallen,570,Female,46.0,3,0,82046,kein Wechsel
9501,15634146,lang,gering,digital,nicht vorgefallen,835,Male,18.0,2,14287236,11763263,kein Wechsel
1352,15596552,lang,gering,digital,nicht vorgefallen,535,Male,48.0,5,13454273,5820367,Wechsel
3994,15763097,durchschnittlich,mittel,analog,nicht vorgefallen,809,Male,80.0,8,0,3416405,kein Wechsel
3002,15672091,lang,mittel,analog,vorgefallen,786,Female,32.0,2,10433643,5955981,kein Wechsel
2577,15724145,lang,gering,digital,vorgefallen,616,Male,29.0,8,14931855,14074613,kein Wechsel
9405,15807900,kurz,gering,digital,nicht vorgefallen,575,Male,36.0,7,0,5586897,kein Wechsel
196,15635905,durchschnittlich,mittel,digital,nicht vorgefallen,616,Female,32.0,6,0,4300146,kein Wechsel
5099,15731555,lang,gering,analog,vorgefallen,595,Female,45.0,9,10600012,19144896,Wechsel
6608,15576000,kurz,gering,digital,nicht vorgefallen,765,Male,40.0,6,13803355,6797245,kein Wechsel
7767,15748660,lang,gering,digital,vorgefallen,561,Female,49.0,1,10202532,13305164,Wechsel
4470,15593795,lang,gering,digital,vorgefallen,516,Female,53.0,1,1566742,11850234,Wechsel
4274,15690021,lang,gering,analog,nicht vorgefallen,502,Female,42.0,0,1320027,2820498,Wechsel
9533,15733361,lang,gering,digital,vorgefallen,651,Female,45.0,6,8671406,8586989,Wechsel
8693,15659092,kurz,mittel,digital,vorgefallen,621,Female,50.0,5,0,19175654,Wechsel
8969,15622461,kurz,mittel,analog,vorgefallen,562,Female,51.0,7,1228220,3262621,kein Wechsel
5196,15670822,kurz,gering,digital,nicht vorgefallen,719,Female,22.0,7,11441584,1774974,kein Wechsel
6405,15760749,durchschnittlich,gering,analog,nicht vorgefallen,509,Male,41.0,7,1266838,11477553,kein Wechsel
9189,15793723,lang,mittel,digital,vorgefallen,607,Male,32.0,9,14427207,17658063,kein Wechsel
4838,15582335,kurz,gering,analog,vorgefallen,556,Female,40.0,9,12986037,1799294,kein Wechsel
3991,15601659,lang,mittel,digital,vorgefallen,496,Female,59.0,7,916801,16314118,kein Wechsel
6724,15756625,kurz,mittel,digital,vorgefallen,752,Female,41.0,8,0,13984404,Wechsel
7125,15748432,kurz,mittel,digital,nicht vorgefallen,746,Female,32.0,4,0,7290975,kein Wechsel
733,15744607,lang,mittel,digital,vorgefallen,738,Male,43.0,9,12115205,641667,Wechsel
7570,15791944,kurz,hoch,digital,vorgefallen,697,Male,32.0,7,17546485,11644242,Wechsel
6314,15790810,kurz,gering,digital,nicht vorgefallen,844,Female,41.0,10,7631964,14117518,kein Wechsel
2403,15756901,kurz,mittel,analog,nicht vorgefallen,641,Female,26.0,4,9154784,2815734,kein Wechsel
8045,15795737,durchschnittlich,mittel,digital,nicht vorgefallen,771,Female,47.0,3,726640,10787439,kein Wechsel
7330,15802106,kurz,gering,digital,vorgefallen,418,Male,34.0,8,15597388,15420896,kein Wechsel
8042,15785352,kurz,gering,analog,vorgefallen,606,Male,37.0,6,8237394,1725269,Wechsel
4021,15697100,lang,gering,digital,vorgefallen,772,Female,48.0,6,10873652,18456467,Wechsel
6652,15714380,kurz,mittel,analog,vorgefallen,827,Male,38.0,5,0,10330501,kein Wechsel
7435,15647898,durchschnittlich,hoch,digital,vorgefallen,610,Female,50.0,5,13055451,18475817,Wechsel
1746,15765694,durchschnittlich,gering,analog,nicht vorgefallen,584,Female,59.0,1,0,13026011,Wechsel
3586,15652626,kurz,gering,digital,vorgefallen,826,Male,55.0,4,11528585,14012617,Wechsel
4310,15657881,kurz,gering,analog,nicht vorgefallen,784,Male,38.0,5,13671291,16992092,kein Wechsel
160,15692132,durchschnittlich,gering,analog,nicht vorgefallen,717,Female,22.0,6,10106025,8469956,kein Wechsel
453,15668444,durchschnittlich,gering,digital,vorgefallen,590,Female,44.0,3,13943237,6222281,kein Wechsel
5757,15601417,kurz,mittel,digital,nicht vorgefallen,681,Male,32.0,3,14888447,9096737,kein Wechsel
7382,15735106,durchschnittlich,mittel,digital,vorgefallen,647,Male,28.0,6,14959402,10232519,kein Wechsel
9077,15810732,kurz,mittel,digital,vorgefallen,730,Female,36.0,8,14874929,9183075,kein Wechsel
1859,15681956,kurz,mittel,digital,nicht vorgefallen,684,Male,34.0,9,0,6525757,kein Wechsel
6511,15720636,kurz,gering,analog,nicht vorgefallen,628,Female,50.0,4,14305456,10960881,Wechsel
5971,15786680,durchschnittlich,mittel,digital,vorgefallen,805,Male,37.0,5,0,2192881,kein Wechsel
1827,15740104,durchschnittlich,mittel,analog,nicht vorgefallen,425,Female,22.0,7,16964973,1363650,Wechsel
1110,15592229,kurz,gering,digital,nicht vorgefallen,713,Female,52.0,0,18589154,4636957,kein Wechsel
1065,15692744,kurz,mittel,analog,vorgefallen,512,Male,36.0,4,15216912,386293,Wechsel
2793,15624793,lang,gering,digital,vorgefallen,627,Male,23.0,5,18424486,10309922,kein Wechsel
528,15653849,lang,gering,digital,vorgefallen,572,Female,48.0,3,15282799,3841179,Wechsel
4788,15674932,durchschnittlich,mittel,digital,vorgefallen,757,Female,44.0,9,0,17752892,kein Wechsel
2590,15710450,durchschnittlich,gering,digital,nicht vorgefallen,848,Male,22.0,7,12081189,18551034,kein Wechsel
420,15810418,lang,gering,digital,vorgefallen,756,Female,60.0,3,11592489,9352419,Wechsel
3163,15801336,lang,gering,digital,nicht vorgefallen,649,Female,37.0,8,11473726,10665588,Wechsel
5808,15694556,kurz,gering,digital,vorgefallen,684,Male,60.0,2,11656358,1202577,Wechsel
1112,15714750,kurz,mittel,analog,vorgefallen,690,Female,42.0,3,9257814,708106,kein Wechsel
1427,15799966,lang,gering,analog,vorgefallen,792,Female,59.0,9,10160977,16147919,Wechsel
7474,15799859,kurz,gering,digital,vorgefallen,704,Male,50.0,4,16543826,12077075,Wechsel
9313,15757912,lang,gering,analog,vorgefallen,722,Female,37.0,0,12597781,16016242,kein Wechsel
6054,15773013,kurz,gering,digital,nicht vorgefallen,633,Female,47.0,0,0,634284,Wechsel
4691,15758050,durchschnittlich,mittel,digital,vorgefallen,622,Male,37.0,4,0,44595,kein Wechsel
4854,15574071,lang,mittel,analog,nicht vorgefallen,706,Male,23.0,2,9330197,12718704,kein Wechsel
6758,15624975,durchschnittlich,gering,analog,nicht vorgefallen,693,Male,28.0,1,14511883,7774238,kein Wechsel
9026,15807593,durchschnittlich,gering,analog,vorgefallen,546,Female,36.0,7,8566096,13477801,Wechsel
911,15746490,durchschnittlich,gering,digital,nicht vorgefallen,648,Female,53.0,6,11120141,12154229,kein Wechsel
1881,15669922,durchschnittlich,mittel,digital,nicht vorgefallen,530,Female,36.0,2,0,147218,kein Wechsel
7337,15646082,kurz,gering,digital,vorgefallen,676,Female,34.0,8,8290914,9181738,Wechsel
3238,15588080,kurz,gering,digital,vorgefallen,675,Male,54.0,6,0,11027384,Wechsel
5678,15732265,kurz,mittel,digital,vorgefallen,630,Male,33.0,9,0,6480459,kein Wechsel
6576,15808905,kurz,gering,digital,nicht vorgefallen,823,Male,37.0,5,16485818,17351671,kein Wechsel
1535,15614818,durchschnittlich,gering,analog,nicht vorgefallen,764,Female,33.0,9,16896477,11898251,kein Wechsel
2106,15659931,lang,gering,digital,vorgefallen,637,Female,55.0,1,1233782,8143199,Wechsel
4343,15654577,lang,gering,digital,vorgefallen,549,Male,54.0,5,9287733,261964,Wechsel
7321,15689268,kurz,gering,digital,nicht vorgefallen,584,Male,36.0,9,0,10581851,kein Wechsel
8927,15801605,kurz,mittel,digital,nicht vorgefallen,626,Female,39.0,0,0,8329509,kein Wechsel
366,15633537,lang,mittel,digital,vorgefallen,540,Female,42.0,9,8727141,17257264,kein Wechsel
6275,15814940,durchschnittlich,mittel,digital,nicht vorgefallen,642,Female,33.0,9,0,15047514,kein Wechsel
4748,15759067,lang,sehr hoch,digital,nicht vorgefallen,537,Female,37.0,7,15841195,11769058,Wechsel
3640,15603665,lang,mittel,digital,nicht vorgefallen,638,Female,39.0,0,12250128,950078,kein Wechsel
7960,15772479,kurz,mittel,analog,vorgefallen,673,Male,37.0,4,0,16356307,kein Wechsel
2842,15785782,durchschnittlich,gering,digital,nicht vorgefallen,513,Male,48.0,2,0,11470913,Wechsel
5025,15780432,kurz,mittel,analog,vorgefallen,728,Male,37.0,3,12268951,10697753,kein Wechsel
6016,15738835,lang,mittel,analog,vorgefallen,850,Male,38.0,7,10198581,4380127,kein Wechsel
7754,15692291,durchschnittlich,mittel,digital,vorgefallen,563,Female,42.0,6,9905622,15434795,Wechsel
7414,15802869,lang,mittel,digital,nicht vorgefallen,737,Female,45.0,2,9916967,7865095,kein Wechsel
6692,15677087,kurz,gering,analog,vorgefallen,662,Female,39.0,5,13810675,1959673,kein Wechsel
4450,15791191,kurz,gering,digital,nicht vorgefallen,633,Male,59.0,2,10399674,10315911,kein Wechsel
6255,15589017,lang,hoch,digital,vorgefallen,547,Male,55.0,4,11136276,1692228,Wechsel
8932,15700394,durchschnittlich,mittel,digital,vorgefallen,713,Female,26.0,4,12285746,14468217,kein Wechsel
4014,15597914,lang,sehr hoch,digital,nicht vorgefallen,641,Female,51.0,2,11730669,2691272,Wechsel
6422,15595037,kurz,gering,analog,nicht vorgefallen,772,Male,47.0,9,15234701,1767178,kein Wechsel
4842,15624820,durchschnittlich,hoch,analog,vorgefallen,683,Male,56.0,7,5091121,9762931,Wechsel
1008,15569050,kurz,gering,digital,vorgefallen,444,Male,45.0,6,0,13000985,Wechsel
598,15637476,lang,gering,analog,vorgefallen,683,Female,57.0,5,16244869,922178,Wechsel
5251,15743759,kurz,mittel,digital,nicht vorgefallen,619,Male,39.0,5,0,15844461,kein Wechsel
6972,15706232,kurz,gering,digital,nicht vorgefallen,595,Male,52.0,9,0,10634066,Wechsel
9056,15793311,lang,mittel,analog,nicht vorgefallen,765,Female,46.0,8,11949288,16689601,Wechsel
3912,15655590,durchschnittlich,mittel,analog,vorgefallen,581,Male,46.0,2,7938521,18849282,Wechsel
8799,15803801,kurz,mittel,digital,vorgefallen,454,Male,34.0,4,0,19881772,kein Wechsel
3440,15745605,kurz,gering,digital,nicht vorgefallen,722,Female,47.0,2,880114,9065594,Wechsel
2687,15679148,kurz,mittel,analog,vorgefallen,508,Male,44.0,3,11545105,6723433,kein Wechsel
7424,15625501,lang,gering,digital,vorgefallen,570,Male,38.0,1,12720158,14716828,Wechsel
9874,15671358,kurz,mittel,digital,vorgefallen,720,Male,44.0,4,0,16347101,kein Wechsel
1979,15635597,kurz,mittel,digital,nicht vorgefallen,644,Male,33.0,8,0,15529417,kein Wechsel
7205,15592914,kurz,mittel,digital,nicht vorgefallen,683,Female,29.0,9,0,4884989,kein Wechsel
1024,15729279,kurz,gering,digital,vorgefallen,718,Female,25.0,4,10869195,6303097,kein Wechsel
5599,15635870,lang,gering,analog,nicht vorgefallen,579,Female,50.0,5,11772102,19214663,Wechsel
3175,15764604,kurz,hoch,digital,vorgefallen,586,Female,35.0,7,16476902,11981425,Wechsel
4004,15738546,durchschnittlich,mittel,analog,nicht vorgefallen,530,Female,41.0,4,0,14760671,kein Wechsel
